Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.31.107-203.211.8.14-53043-443-6,192.168.31.107,53043,203.211.8.14,443,6,27/09/2023 04:03:59 下午,60040337,6,10,582.0,4991.0,517.0,0.0,97.0,207.33161842806322,1460.0,0.0,499.09999999999997,689.3727342060074,92.82093136819002,0.2664875115541074,4002689.1333333333,1.1978682826386219E7,4.500635E7,18.0,4.5050787E7,9010157.4,2.0133852234568298E7,4.5026683E7,271.0,6.0040337E7,6671148.555555556,1.5207581320211181E7,4.502341E7,178.0,0,0,0,0,120,228,0.09993281683279026,0.1665546947213171,0.0,1460.0,327.8235294117647,570.7750471173076,325784.1544117647,0,1,0,0,0,0,0,0,1.0,348.3125,97.0,499.1,0,0,0,0,0,0,6,582,10,4991,-1,65535,3,0,63882.0,0.0,63882.0,63882.0,4.500635E7,0.0,4.500635E7,4.500635E7,No Label
192.168.31.107-203.211.8.14-53043-443-6,192.168.31.107,53043,203.211.8.14,443,6,27/09/2023 04:04:59 下午,4246885,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4709334017756544,4246885.0,0.0,4246885.0,4246885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.2354667008878272,0.2354667008878272,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.107-203.211.8.14-53043-443-6,192.168.31.107,53043,203.211.8.14,443,6,27/09/2023 04:05:03 下午,610106,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2781188842594564,610106.0,0.0,610106.0,610106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.6390594421297282,1.6390594421297282,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.107-203.211.8.14-53043-443-6,192.168.31.107,53043,203.211.8.14,443,6,27/09/2023 04:05:05 下午,2401844,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326935471246258,2401844.0,0.0,2401844.0,2401844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4163467735623129,0.4163467735623129,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.31.107-35.207.247.6-53060-443-6,192.168.31.107,53060,35.207.247.6,443,6,27/09/2023 04:05:03 下午,5413902,10,12,1956.0,688.0,996.0,0.0,195.60000000000002,323.22994910744274,386.0,0.0,57.33333333333334,106.13741807275848,488.3723421665187,4.0636125293734535,257804.8571428572,1057078.1131246302,4865159.0,0.0,5278424.0,586491.5555555555,1656830.6907444638,5001852.0,23.0,5413541.0,492140.0909090909,1451914.7526752013,4865159.0,0.0,0,0,0,0,200,256,1.8470966042606607,2.216515925112793,0.0,996.0,114.95652173913041,231.82173367812945,53741.31620553358,0,1,0,0,0,0,0,0,1.0,120.18181818181819,195.6,57.333333333333336,0,0,0,0,0,0,10,1956,12,688,-1,63784,7,0,0,0,0,0,0,0,0,0,No Label
192.168.31.107-35.207.247.6-53060-443-6,35.207.247.6,443,192.168.31.107,53060,6,27/09/2023 04:05:09 下午,505,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,47524.75247524752,5940.59405940594,252.5,292.03510063004416,459.0,46.0,0,0,0,0,0,46.0,46.0,0.0,46.0,46.0,0,1,0,0,20,40,1980.19801980198,3960.39603960396,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
142.251.42.234-192.168.31.107-443-53062-6,192.168.31.107,53062,142.251.42.234,443,6,27/09/2023 04:05:16 下午,49956,3,3,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,10349.107214348627,120.10569300984866,9991.2,11968.111722406338,23528.0,381.0,26942.0,13471.0,17157.23893871039,25603.0,1339.0,47881.0,23940.5,1849.0842328028218,25248.0,22633.0,0,0,0,0,60,76,60.05284650492433,60.05284650492433,0.0,517.0,73.85714285714286,195.4076325457705,38184.14285714286,0,1,0,0,0,0,0,0,1.0,86.16666666666667,172.33333333333334,0.0,0,0,0,0,0,0,3,517,3,0,-1,65535,1,0,0,0,0,0,0,0,0,0,No Label
142.251.42.234-192.168.31.107-443-53062-6,142.251.42.234,443,192.168.31.107,53062,6,27/09/2023 04:05:16 下午,23079,4,2,3434.0,1412.0,1412.0,0.0,858.5,685.9297826065483,1412.0,0.0,706.0,998.4347750354051,209974.43563412628,259.9766021058105,4615.8,10289.966190420648,23023.0,0.0,23079.0,7693.0,13324.666862627373,23079.0,0.0,56.0,56.0,0.0,56.0,56.0,0,0,0,0,80,40,173.317734737207,86.6588673686035,0.0,1412.0,894.0,677.3015084386963,458737.3333333333,0,0,0,0,1,0,0,0,0.0,1043.0,858.5,706.0,0,0,0,0,0,0,4,3434,2,1412,-1,0,3,0,0,0,0,0,0,0,0,0,No Label
172.217.163.46-192.168.31.107-443-53070-6,192.168.31.107,53070,172.217.163.46,443,6,27/09/2023 04:05:17 下午,59623,3,2,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,8671.150394981802,83.86025527061705,14905.75,17557.75815938166,35081.0,149.0,35333.0,17666.5,24627.822081946262,35081.0,252.0,24141.0,24141.0,0.0,24141.0,24141.0,0,0,0,0,60,56,50.31615316237023,33.54410210824682,0.0,517.0,86.16666666666667,211.0643661698172,44548.16666666667,0,1,0,0,0,0,0,0,0.0,103.4,172.33333333333334,0.0,0,0,0,0,0,0,3,517,2,0,-1,65535,1,0,0,0,0,0,0,0,0,0,No Label
172.217.163.46-192.168.31.107-443-53071-6,192.168.31.107,53071,172.217.163.46,443,6,27/09/2023 04:05:17 下午,59556,3,2,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,8680.905366377863,83.9545973537511,14889.0,19118.102887054458,40368.0,65.0,40688.0,20344.0,28318.212372958857,40368.0,320.0,18803.0,18803.0,0.0,18803.0,18803.0,0,0,0,0,60,56,50.372758412250654,33.581838941500436,0.0,517.0,86.16666666666667,211.0643661698172,44548.16666666667,0,1,0,0,0,0,0,0,0.0,103.4,172.33333333333334,0.0,0,0,0,0,0,0,3,517,2,0,-1,65535,1,0,0,0,0,0,0,0,0,0,No Label
